Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/SequenceFileAsBinaryOutputFormat.java,DM,DM,66.22,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/HeartbeatResponse.java,UM,DM,71.11,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/NodeHealthCheckerService.java,UM,DM,60.67,DM,60,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/join/OverrideRecordReader.java,DM,DM,59.4,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/MultipleSequenceFileOutputFormat.java,DM,DM,59.51,DM,100,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/LineReader.java,DM,DM,66.75,DM,75,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/StartContainerResponsePBImpl.java,UM,DM,52.72,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/hamlet/HamletSpec.java,UM,DM,51.31,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorDescriptor.java,DM,DM,60.47,UM,0,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/DatanodeCommand.java,DM,DM,92.03,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/PriorityPBImpl.java,UM,DM,53.69,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/compiler/CppGenerator.java,DM,DM,74.91,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor/ContainersMonitorEventType.java,UM,DM,54.96,UM,20,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/event/RMAppAttemptUnregistrationEvent.java,UM,DM,54.41,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetQueueInfoRequest.java,UM,DM,54.88,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/tools/RMAdmin.java,UM,DM,62.37,UM,5,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/GetContainerStatusRequestPBImpl.java,UM,DM,53.05,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/RMAdminProtocol.java,UM,DM,54.32,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmcontainer/RMContainerEventType.java,UM,DM,55.71,UM,10,UM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockSender.java,DM,DM,83.31,DM,95,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/MigrationTool.java,DM,DM,63.77,DM,70,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/RecordInput.java,DM,DM,73.55,DM,75,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/SequenceFileOutputFormat.java,DM,DM,66.26,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/event/RMAppAttemptRejectedEvent.java,UM,DM,54.65,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/TaskID.java,DM,DM,61.98,DM,99,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/common/GenerationStamp.java,DM,DM,92.55,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fifo/FifoScheduler.java,UM,DM,73.47,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application/ApplicationInitEvent.java,UM,DM,67.36,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/NativeFileSystemStore.java,DM,DM,76.57,DM,85,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/kfs/KFSImpl.java,DM,DM,68.21,DM,80,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/ContainerManager.java,UM,DM,54.8,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/WebApps.java,UM,DM,62.3,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/AboutBlock.java,UM,DM,56.85,DM,60,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/ApplicationResourceUsageReport.java,UM,DM,55.41,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/RegisterNodeManagerRequest.java,UM,DM,69.21,UM,15,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util/RackResolver.java,UM,DM,70.33,DM,70,UM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataXceiver.java,DM,DM,69.66,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/StartContainerRequest.java,UM,DM,55.01,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/ApplicationSubmissionContext.java,UM,DM,63.8,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/HashPartitioner.java,DM,DM,59.51,DM,100,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/DFSClient.java,DM,DM,73.57,DM,99,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java,DM,DM,83.65,DM,99,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/AboutPage.java,UM,DM,54.75,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/pipes/UpwardProtocol.java,DM,DM,59.93,DM,100,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/Stringifier.java,DM,DM,74.76,DM,70,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapTaskCompletionEventsUpdate.java,DM,DM,64.41,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/factory/providers/YarnRemoteExceptionFactoryProvider.java,UM,DM,66.29,UM,20,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/RegexMapper.java,DM,DM,62.13,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/DSConstants.java,UM,DM,66.61,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/package-info.java,UM,DM,70.39,UM,30,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/YarnRPC.java,UM,DM,67.73,DM,70,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFormat.java,DM,DM,73.47,DM,60,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/filecache/DistributedCache.java,DM,DM,58.48,UM,50,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableFactory.java,DM,DM,75.27,DM,70,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/RecordWriter.java,DM,DM,63.16,DM,99,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/DFSUtil.java,DM,DM,78.71,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/ResourceState.java,UM,DM,54.93,UM,15,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/RMWebApp.java,UM,DM,55.16,UM,5,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/container/ContainerEventType.java,UM,DM,54.7,UM,5,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ObjectWritable.java,DM,DM,60.77,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/QueueState.java,UM,DM,56.14,UM,5,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/RecordComparator.java,DM,DM,74.51,DM,70,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/view/TwoColumnLayout.java,UM,DM,68.94,UM,10,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/Syncable.java,DM,DM,75.06,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/loghandler/LogHandler.java,UM,DM,54.88,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeManager.java,UM,DM,77.28,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java,DM,DM,60.64,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/GetAllApplicationsRequestPBImpl.java,UM,DM,54.41,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/LocalResourcesTrackerImpl.java,UM,DM,52.61,UM,5,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandUtils.java,DM,DM,74.43,DM,70,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/HadoopYarnRPC.java,UM,DM,66.29,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords/RefreshQueuesResponse.java,UM,DM,55.01,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/ApplicationTokenSecretManager.java,UM,DM,68.17,DM,80,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/Counters.java,DM,DM,57.41,UM,0,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapRunner.java,DM,DM,65.49,DM,99,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayWritable.java,DM,DM,70.67,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/join/ArrayListBackedIterator.java,DM,DM,60.94,DM,90,DM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/HftpFileSystem.java,DM,DM,95.25,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/impl/pb/client/ResourceTrackerPBClientImpl.java,UM,DM,65.16,UM,15,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/WebAppException.java,UM,DM,69.57,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/ApplicationMasterPBImpl.java,UM,DM,61.56,UM,20,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobQueueInfo.java,DM,DM,60.55,DM,99,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/permission/FsPermission.java,DM,DM,64.19,DM,90,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/VersionedProtocol.java,DM,DM,75.01,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/Allocation.java,UM,DM,54.51,UM,10,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/Jets3tNativeFileSystemStore.java,DM,DM,68.18,DM,80,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/RunningJob.java,DM,DM,59.8,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmnode/RMNodeState.java,UM,DM,55.93,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/ApplicationAttemptId.java,UM,DM,61.22,UM,20,UM
hadoop,YARN,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/BlockCommand.java,DM,DM,88.59,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/RMAppAttemptImpl.java,UM,DM,61.69,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/Text.java,DM,DM,56.12,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/hamlet/Hamlet.java,UM,UM,44.28,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/compress/zlib/ZlibFactory.java,DM,DM,70.94,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/event/AbstractEvent.java,UM,DM,68.62,DM,75,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/event/SchedulerEventType.java,UM,DM,54.86,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JSPUtil.java,DM,DM,64.53,DM,95,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/IOUtils.java,DM,DM,67.16,DM,80,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/logaggregation/ContainerLogsRetentionPolicy.java,UM,DM,54.93,UM,20,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/ApplicationSubmissionContextPBImpl.java,UM,DM,61.27,UM,10,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/retry/RetryProxy.java,DM,DM,72.93,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/pipes/Submitter.java,DM,DM,93.29,DM,95,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/webapp/AggregatedLogsPage.java,UM,DM,56.19,UM,15,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/HadoopYarnProtoRPC.java,UM,DM,67.09,UM,15,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/exceptions/package-info.java,UM,DM,55.25,UM,0,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/compiler/generated/Rcc.java,DM,DM,60.38,DM,100,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableComparable.java,DM,DM,75.18,DM,98,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics/MetricsException.java,DM,DM,82.72,DM,80,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FsShell.java,DM,DM,90.5,DM,60,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/container/ContainerState.java,UM,DM,55.75,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application/ApplicationContainerInitEvent.java,UM,DM,61.78,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/conf/package-info.java,UM,DM,70.39,DM,80,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableName.java,DM,DM,72.34,DM,80,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableUtils.java,DM,DM,61.04,DM,90,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/Record.java,DM,DM,72.63,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/TextOutputFormat.java,DM,DM,66.67,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/ContainerToken.java,UM,DM,54.6,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util/ConverterUtils.java,UM,DM,62.06,DM,85,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/StopContainerResponsePBImpl.java,UM,DM,54.22,UM,30,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/FloatWritable.java,DM,DM,71.76,DM,90,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util/LinuxResourceCalculatorPlugin.java,UM,DM,54.27,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/state/package-info.java,UM,DM,70.39,UM,10,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/TaskAttemptID.java,DM,DM,61.08,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/view/JQueryUI.java,UM,DM,62.49,UM,0,UM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/ProtoOverHadoopRpcEngine.java,UM,DM,55.04,DM,75,UM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSDataInputStream.java,DM,DM,76.86,UM,50,DM
hadoop,YARN,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/PrintJarMainClass.java,DM,DM,74.02,DM,100,DM
hadoop,YARN,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/CMgrCompletedContainersEvent.java,UM,DM,54.8,UM,0,UM
