Project,Module,File,ground truth,BM25,BM25 Score,LLM-S,LLM-S Score,IP-RAG-A
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOProcess.java,logic,logic,52.83,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/errorconsole/LogEventViewModel.java,gui,gui,63.1,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/bibtex/InvalidFieldValueException.java,logic,logic,55.86,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,logic,logic,54.9,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/push/PushToApplication.java,gui,gui,64.45,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/PdfEmbeddedBibFileImporter.java,logic,logic,54.88,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/openoffice/StyleSelectDialogViewModel.java,gui,gui,64.03,gui,80,gui
jabref,preferences,src/main/java/org/jabref/gui/openoffice/OpenOfficePanel.java,gui,model,92.39,gui,95,None
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/TextInputControlBehavior.java,gui,gui,54.12,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/citationstyle/JabRefItemDataProvider.java,logic,None,49.19,None,0,logic
jabref,preferences,src/main/java/org/jabref/gui/collab/entrydelete/EntryDelete.java,gui,gui,63.32,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/groups/GroupModeViewModel.java,gui,model,72.65,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/l10n/LocalizationLocator.java,logic,logic,55.78,logic,85,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/ImportException.java,logic,logic,56.56,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeEntryDialog.java,gui,gui,63.97,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/NonUniqueCitationMarker.java,model,model,94.54,model,95,model
jabref,preferences,src/main/java/org/jabref/logic/importer/SearchBasedParserFetcher.java,logic,logic,53.28,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/groups/GroupDescriptions.java,gui,gui,57.35,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/KeywordMerger.java,gui,gui,64.1,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/util/comparator/SpecialFieldComparator.java,gui,gui,73.8,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/push/PushToEmacs.java,gui,gui,66.79,gui,90,gui
jabref,preferences,src/main/java/org/jabref/model/entry/Month.java,model,model,79.05,model,90,model
jabref,preferences,src/main/java/org/jabref/logic/bibtex/comparator/MetaDataDiff.java,logic,logic,55.1,None,0,logic
jabref,preferences,src/main/java/org/jabref/logic/net/ProxyPreferences.java,logic,logic,54.19,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/DiffMode.java,gui,gui,63.32,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/entry/AuthorList.java,model,model,72.82,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/OptionalFields2Tab.java,gui,gui,67.29,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/shared/exception/SharedEntryNotPresentException.java,logic,logic,55.35,logic,85,logic
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetNumCitationMarker.java,logic,logic,53,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/CommentMerger.java,gui,gui,64.87,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/AutoCompleteFirstNameMode.java,gui,gui,64.87,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditor.java,gui,gui,61.55,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/UnoTextSection.java,model,model,87.7,gui,80,None
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/MedlineQueryTransformer.java,logic,logic,54.73,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabViewModel.java,gui,gui,63.39,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/documentviewer/DocumentPageViewModel.java,gui,gui,65.24,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrOxfordCommas.java,logic,logic,55.67,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/SimpleEditor.java,gui,gui,64.45,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/preferences/protectedterms/NewProtectedTermsFileDialog.java,gui,gui,64.3,gui,90,gui
jabref,preferences,src/main/java/org/jabref/model/entry/identifier/EprintIdentifier.java,model,model,94.02,model,95,model
jabref,preferences,src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,None,None,12.43,gui,85,None
jabref,preferences,src/main/java/org/jabref/model/entry/field/BiblatexApaField.java,model,model,86,model,100,model
jabref,preferences,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTabViewModel.java,gui,gui,72.96,gui,95,None
jabref,preferences,src/main/java/org/jabref/gui/AbstractViewModel.java,gui,gui,65.68,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesViewModel.java,gui,gui,63.9,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/util/TextFlowLimited.java,gui,cli,99.14,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/documentviewer/PdfDocumentViewModel.java,gui,gui,71.71,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/integrity/IntegrityCheckDialog.java,gui,gui,58.87,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogView.java,gui,gui,64.75,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/maintable/SearchShortScienceAction.java,gui,gui,71.84,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/preferences/DOIPreferences.java,logic,logic,56.24,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/rangesort/RangeSortEntry.java,model,model,91.27,model,80,model
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/UnoProperties.java,model,model,84.68,None,30,None
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditorViewModel.java,gui,gui,64.8,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/bst/BstVMContext.java,logic,logic,55.6,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,logic,logic,56.63,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/preview/PreviewViewer.java,gui,gui,51.81,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/openoffice/OpenOfficeFileSearch.java,logic,logic,52.9,logic,98,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/JstorQueryTransformer.java,logic,logic,54.46,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/InfoButton.java,gui,gui,71.11,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/MarkdownFormatter.java,logic,logic,55.62,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,gui,gui,59.41,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/GrobidPreferences.java,logic,logic,54.66,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/preview/PreviewLayout.java,logic,logic,55.39,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/util/DirectoryDialogConfiguration.java,gui,gui,63.41,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java,logic,None,48.08,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/util/OOPair.java,model,model,93.1,model,90,model
jabref,preferences,src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java,logic,logic,53.44,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/types/SystematicLiteratureReviewStudyEntryTypeDefinitions.java,model,model,90.53,model,100,model
jabref,preferences,src/main/java/org/jabref/gui/auximport/NewSubLibraryAction.java,gui,gui,64.35,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/medline/ArticleId.java,logic,logic,55.78,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/EntryBasedFetcher.java,logic,logic,55.78,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/net/ssl/TrustStoreManager.java,logic,logic,53.53,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesView.java,gui,gui,62.28,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/YearAndYearRangeByFilteringQueryTransformer.java,logic,logic,55.24,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/msbib/MSBibEntryType.java,logic,logic,55.46,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/integrity/EditionChecker.java,logic,logic,53.83,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/shared/DBMSConnection.java,logic,logic,55,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/CrossRef.java,logic,None,49.16,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/preferences/xmp/XmpPrivacyTab.java,gui,gui,61.2,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/preferences/customentrytypes/CustomEntryTypeViewModel.java,gui,gui,67.84,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/keyboard/TextInputKeyBindings.java,gui,gui,64.8,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationPath.java,model,model,93.51,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/identifier/BaseIdentifierEditorViewModel.java,gui,gui,69.88,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/externalfiletype/ExternalFileType.java,gui,gui,64.61,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/DiffHighlighting.java,gui,gui,63.9,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/keyboard/KeyBindingCategory.java,gui,gui,63.61,gui,100,gui
jabref,preferences,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationFormat.java,logic,logic,55.39,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorFirstLastCommas.java,logic,logic,55.67,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/integrity/CitationKeyChecker.java,logic,logic,54.24,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/MapBasedEditorViewModel.java,gui,gui,61.92,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/database/KeyChangeListener.java,model,model,87.02,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/push/PushToApplicationCommand.java,gui,gui,67.87,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/integrity/DatabaseChecker.java,logic,logic,55.82,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/openoffice/StyleSelectDialogView.java,gui,gui,59.44,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/citationstyle/CitationStyleCache.java,logic,logic,53.99,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/Word.java,logic,None,49.66,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/entry/field/FieldPriority.java,model,model,94.43,model,100,model
jabref,preferences,src/main/java/org/jabref/preferences/ImportExportPreferences.java,None,None,13.89,gui,85,None
jabref,preferences,src/main/java/org/jabref/gui/preferences/journals/AbbreviationsFileViewModel.java,gui,gui,73.46,gui,90,gui
jabref,preferences,src/main/java/org/jabref/model/groups/SearchGroup.java,model,model,85.26,model,99,model
jabref,preferences,src/main/java/org/jabref/logic/openoffice/action/Update.java,logic,logic,52.98,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/integrity/CitationKeyDeviationChecker.java,logic,logic,54.33,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/DateFormatter.java,logic,logic,55.11,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/util/INSPIREBibtexFilterReader.java,logic,logic,57.49,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/ContentSelectorSuggestionProvider.java,gui,gui,63.8,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadInvalidationListener.java,gui,gui,64.1,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/exporter/AtomicFileWriter.java,logic,logic,54.46,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/pdf/EntryAnnotationImporter.java,logic,logic,54.12,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/RisAuthors.java,logic,logic,56.53,logic,85,logic
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesView.java,gui,gui,62.88,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/UnoTextRange.java,model,model,83.67,model,60,None
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorLastFirst.java,logic,logic,55.71,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/integrity/ISBNChecker.java,logic,logic,54.9,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/study/StudyQuery.java,model,model,90.71,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/util/BaseDialog.java,gui,gui,65.26,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/edit/CopyDoiUrlAction.java,gui,gui,80.42,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/SearchBasedFetcher.java,logic,logic,54.7,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/GvkFetcher.java,logic,logic,53.99,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/OODataModel.java,model,model,90.53,None,40,model
jabref,preferences,src/main/java/org/jabref/logic/msbib/BibTeXConverter.java,logic,None,49.19,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/net/ProxyRegisterer.java,logic,logic,54.51,logic,95,logic
jabref,preferences,src/main/java/org/jabref/preferences/GeneralPreferences.java,None,None,13.96,gui,85,None
jabref,preferences,src/main/java/org/jabref/logic/exporter/GroupSerializer.java,logic,None,49.34,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/identifier/MathSciNetId.java,model,model,88.43,model,90,model
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/NoDocumentException.java,model,model,93.61,None,30,model
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/JournalsSuggestionProvider.java,gui,gui,64.45,gui,85,gui
jabref,preferences,src/main/java/org/jabref/logic/git/SlrGitHandler.java,logic,logic,51.21,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/LibraryTab.java,gui,gui,59.96,gui,85,gui
jabref,preferences,src/main/java/org/jabref/model/entry/types/BiblatexAPAEntryTypeDefinitions.java,model,model,85.22,model,99,model
jabref,preferences,src/main/java/org/jabref/model/paging/Page.java,model,model,91.64,model,95,model
jabref,preferences,src/main/java/org/jabref/logic/pdf/TextExtractor.java,logic,logic,54.51,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/util/io/FileHistory.java,logic,logic,54.3,None,0,logic
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/PropertiesTab.java,gui,gui,65.24,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/ReplaceUnicodeLigaturesFormatter.java,logic,logic,54.26,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/bst/util/BstTextPrefixer.java,logic,logic,55.91,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/CapitalizeFormatter.java,logic,logic,57.11,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/search/GlobalSearchBar.java,gui,gui,58.71,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/collab/DatabaseChange.java,gui,gui,73.13,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/PdfVerbatimBibTextImporter.java,logic,logic,55.77,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/BibEntryTypeBuilder.java,model,model,80.93,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/collab/entrychange/EntryWithPreviewAndSourceDetailsView.java,gui,gui,64.61,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/database/BibDatabases.java,model,model,98.11,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/util/CustomTitledPaneSkin.java,gui,gui,60.71,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/EndnoteImporter.java,logic,logic,52.54,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/commonfxcontrols/CitationKeyPatternPanel.java,gui,gui,59.25,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogView.java,gui,gui,59.71,gui,100,gui
